abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.380079,324.156046,-858.894589,-0.006974,-0.002500,35.872192,35.904468,30.141258,30.173534
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.424844,324.137942,-858.892366,-0.081051,0.032500,35.900070,35.882988,30.169136,30.152054
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.454711,324.121413,-858.865903,0.006518,-0.000833,35.908541,35.879654,30.177607,30.148720
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.415496,324.274327,-858.858531,-0.270080,-0.073797,35.815622,35.833727,30.084688,30.102793
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.378688,324.392208,-858.790722,-0.003413,0.003891,35.818955,35.843541,30.088021,30.112607
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.377309,324.320958,-858.911179,-0.124692,-0.142500,35.912192,35.881134,30.181258,30.150200
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.323239,324.250125,-858.938887,0.003641,0.000833,35.915525,35.881135,30.184591,30.150201
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.368987,324.222715,-858.835826,0.056231,-0.093333,35.813679,35.902802,30.082745,30.171868
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.415654,324.247058,-858.820183,0.003731,0.000000,35.815345,35.906134,30.084411,30.175200
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.472887,324.260606,-858.839862,-0.117331,-0.022500,35.833581,35.884810,30.102647,30.153876
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.527430,324.268912,-858.866174,-0.005338,-0.000545,35.830346,35.882053,30.099412,30.151119
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.471180,324.278602,-858.904827,-0.057004,-0.114338,35.877012,35.841135,30.146078,30.110201
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.413421,324.302299,-858.918761,-0.000367,0.002041,35.883262,35.843892,30.152328,30.112958
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.385921,324.271465,-858.932828,-0.055000,-0.061667,35.829468,35.876134,30.098534,30.145200
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.358838,324.241465,-858.935228,0.000833,0.001667,35.831134,35.872801,30.100200,30.141867
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.359046,324.240632,-858.910394,0.001250,0.000000,35.891434,35.938934,30.160500,30.208000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.360088,324.240007,-858.908061,0.000833,-0.001250,35.893934,35.939767,30.163000,30.208833
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.400500,324.175472,-858.890727,-0.128750,-0.080833,35.926434,35.962268,30.195500,30.231334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.441542,324.109222,-858.890061,-0.003750,-0.001250,35.933101,35.966434,30.202167,30.235500
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.512832,324.163596,-858.875227,-0.142500,-0.108748,35.889961,35.936430,30.159027,30.205496
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.582592,324.217767,-858.872061,0.002500,0.000423,35.889961,35.943105,30.159027,30.212171
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.523850,324.277630,-858.883061,-0.119487,-0.117502,35.930601,35.900597,30.199667,30.169663
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.463441,324.339144,-858.883227,-0.002660,-0.003329,35.926947,35.900610,30.196013,30.169676
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.410524,324.291435,-858.902561,-0.105833,-0.095417,35.890601,35.938101,30.159667,30.207167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.358857,324.243727,-858.907727,0.002500,0.000000,35.893934,35.940601,30.163000,30.209667
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.358793,324.223936,-858.884224,-0.005212,-0.039583,35.973032,35.939767,30.242098,30.208833
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.353293,324.204978,-858.880072,-0.006551,0.001667,35.960711,35.933935,30.229777,30.203001
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.398745,324.155880,-858.901216,-0.090290,-0.090417,35.948189,35.964768,30.217255,30.233834
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.443410,324.110217,-858.889977,-0.003962,0.001250,35.948865,35.964768,30.217931,30.233834
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.492678,324.142418,-858.867928,-0.105707,-0.063913,36.025374,35.940092,30.294440,30.209158
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.542328,324.174988,-858.854271,0.003449,-0.000416,36.031026,35.942451,30.300092,30.211517
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.500387,324.253372,-858.873741,-0.147452,-0.085508,35.973550,35.899951,30.242616,30.169017
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.457912,324.327499,-858.861745,0.000802,-0.000904,35.970689,35.901109,30.239755,30.170175
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.397348,324.285832,-858.903092,-0.133032,-0.083333,36.036185,35.937267,30.305251,30.206333
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.328268,324.244166,-858.912937,-0.006038,0.000000,36.052198,35.942267,30.321264,30.211333
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.387930,324.173017,-858.879138,-0.127784,-0.119167,35.965689,35.962268,30.234755,30.231334
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.447644,324.112142,-858.891780,0.000211,-0.000417,35.953031,35.964768,30.222097,30.233834
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.507283,324.166890,-858.862659,-0.106793,-0.108391,35.991005,35.936749,30.260071,30.205815
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.559268,324.219304,-858.874674,0.000617,0.001825,35.994878,35.939652,30.263944,30.208718
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.517881,324.270825,-858.892374,-0.106219,-0.081983,35.929540,35.896233,30.198606,30.165299
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.476911,324.322151,-858.901613,-0.001973,0.001149,35.938031,35.898935,30.207097,30.168001
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.416077,324.287776,-858.911779,-0.121667,-0.068750,35.892268,35.938101,30.161334,30.207167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.361910,324.253609,-858.910279,0.013333,0.000417,35.893934,35.941434,30.163000,30.210500
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.398818,324.200068,-858.854200,0.009692,-0.107084,35.880150,35.941434,30.149216,30.210500
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.407169,324.146735,-858.850915,0.003949,0.000416,35.881637,35.943101,30.150703,30.212167
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.389323,324.163131,-858.863756,0.040040,0.037083,35.945845,35.966434,30.214911,30.235500
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.371221,324.181856,-858.870292,-0.003224,-0.000417,35.937290,35.968101,30.206356,30.237167
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.418867,324.153407,-858.868261,-0.081141,0.056896,35.990905,35.941434,30.259971,30.210500
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.447407,324.124425,-858.842924,0.008739,-0.001250,35.995942,35.943476,30.265008,30.212542
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.407637,324.266508,-858.827655,-0.258871,-0.075833,35.884137,35.895226,30.153203,30.164292
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.371574,324.380938,-858.765220,-0.002649,-0.001390,35.888718,35.897819,30.157784,30.166885
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.367497,324.315521,-858.879755,-0.124365,-0.130833,35.955804,35.940600,30.224870,30.209666
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.308112,324.250105,-858.905936,-0.002519,0.000000,35.967470,35.945601,30.236536,30.214667
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.366029,324.215339,-858.805323,0.038551,-0.115833,35.891637,35.965601,30.160703,30.234667
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.422904,324.235692,-858.800864,0.001468,0.002083,35.887470,35.968102,30.156536,30.237168
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.490282,324.255814,-858.812506,-0.127699,-0.043922,35.893581,35.948101,30.162647,30.217167
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.539973,324.278021,-858.852619,-0.001776,-0.002328,35.887291,35.948935,30.156357,30.218001
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.478837,324.295513,-858.878056,-0.056567,-0.127329,35.932511,35.903935,30.201577,30.173001
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.414958,324.322576,-858.892947,-0.002490,0.006005,35.936498,35.907267,30.205564,30.176333
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.389957,324.286326,-858.905614,-0.050000,-0.072500,35.892268,35.943934,30.161334,30.213000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.364541,324.249451,-858.904114,-0.000833,-0.001250,35.897268,35.943101,30.166334,30.212167
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.373707,324.242576,-858.969281,0.017500,-0.015000,35.892268,35.943934,30.161334,30.213000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.385582,324.233409,-858.966947,0.006250,-0.003333,35.899768,35.942267,30.168834,30.211333
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.417043,324.182448,-858.950447,-0.102243,-0.062917,35.939767,35.968101,30.208833,30.237167
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.448712,324.129868,-858.946447,-0.002917,-0.000417,35.939767,35.969768,30.208833,30.238834
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.508680,324.182999,-858.935780,-0.120257,-0.106250,35.894768,35.951443,30.163834,30.220509
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.566269,324.235082,-858.933447,0.005000,0.002081,35.897588,35.949772,30.166654,30.218838
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.511678,324.281885,-858.942780,-0.094247,-0.109175,35.931787,35.905601,30.200853,30.174667
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.456669,324.329673,-858.941280,-0.001250,-0.000831,35.932074,35.907281,30.201140,30.176347
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.414586,324.286132,-858.966447,-0.084167,-0.087083,35.895601,35.946434,30.164667,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.373335,324.241340,-858.966613,0.001667,-0.002500,35.895601,35.945601,30.164667,30.214667
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.366746,324.221757,-858.947039,-0.019468,-0.039166,35.971545,35.952267,30.240611,30.221333
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.358908,324.203215,-858.945864,0.002289,0.002083,35.973032,35.949767,30.242098,30.218833
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.403584,324.157844,-858.963483,-0.083545,-0.090000,35.951365,35.963934,30.220431,30.233000
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.448584,324.117650,-858.957447,0.001872,0.000000,35.958865,35.968934,30.227931,30.238000
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.491013,324.154942,-858.934093,-0.092295,-0.074583,36.042513,35.948751,30.311579,30.217817
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.534617,324.190948,-858.924088,0.006376,0.002408,36.049541,35.946434,30.318607,30.215500
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.490136,324.261207,-858.938917,-0.134794,-0.088150,35.968189,35.910601,30.237255,30.179667
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.444542,324.326968,-858.930018,0.001455,-0.001250,35.967401,35.909401,30.236467,30.178467
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.403498,324.285301,-858.961152,-0.091039,-0.083333,36.047198,35.950601,30.316264,30.219667
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.358946,324.243843,-858.961596,0.003545,0.000417,36.048032,35.951434,30.317098,30.220500
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.406683,324.190716,-858.929683,-0.092626,-0.095000,35.965689,35.967268,30.234755,30.236334
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.454262,324.144326,-858.937215,-0.001872,0.000000,35.963864,35.968934,30.232930,30.238000
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.500439,324.191467,-858.914209,-0.082030,-0.093333,35.982198,35.949968,30.251264,30.219034
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.542040,324.238342,-858.914981,-0.000532,-0.000101,35.986229,35.948102,30.255295,30.217168
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.504476,324.271621,-858.945699,-0.076545,-0.076867,35.933887,35.907268,30.202953,30.176334
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.466100,324.307782,-858.950601,0.002790,-0.000834,35.934540,35.908532,30.203606,30.177598
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.420267,324.278824,-858.967434,-0.091667,-0.057917,35.893934,35.946434,30.163000,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.375475,324.248824,-858.967601,0.002083,-0.002083,35.898101,35.946434,30.167167,30.215500
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.391527,324.200490,-858.935088,-0.006558,-0.096667,35.885983,35.952267,30.155049,30.221333
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.389554,324.151740,-858.931620,-0.000634,-0.000833,35.887470,35.950600,30.156536,30.219666
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.387148,324.150580,-858.949701,0.013949,0.006666,35.944970,35.970601,30.214036,30.239667
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.383815,324.156796,-858.952883,0.000616,0.000000,35.941637,35.970601,30.210703,30.239667
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.434972,324.152004,-858.948920,-0.090725,0.009583,35.985984,35.953101,30.255050,30.222167
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.471613,324.148439,-858.928347,0.005595,-0.001990,35.985288,35.948101,30.254354,30.217167
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.419832,324.288146,-858.909922,-0.261051,-0.103562,35.874417,35.896435,30.143483,30.165501
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.370206,324.404820,-858.851000,-0.000634,0.000604,35.881356,35.906435,30.150422,30.175501
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.373330,324.326903,-858.911340,-0.056775,-0.155833,35.964317,35.948934,30.233383,30.218000
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.348002,324.249196,-858.922669,0.001885,0.000416,35.966637,35.946435,30.235703,30.215501
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.064957,323.969451,-858.998447,-0.600000,-0.561250,35.872268,35.934768,30.141334,30.203834
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.767457,323.688826,-858.978614,0.005000,0.000000,35.897268,35.950601,30.166334,30.219667
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.805798,323.631189,-858.962947,-0.115673,-0.076669,35.933934,35.972272,30.203000,30.241338
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.842672,323.571854,-858.958947,-0.002917,0.002917,35.938101,35.979768,30.207167,30.248834
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.817357,324.214339,-858.946614,0.051590,-1.284991,43.627114,38.317267,37.896180,32.586333
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.070790,323.963826,-859.000114,-0.588333,-0.572500,35.877268,35.937267,30.146334,30.206333
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.776623,323.677993,-858.976947,0.000000,0.000833,35.897268,35.953934,30.166334,30.223000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.777874,323.679451,-858.981915,0.002500,0.003750,35.900601,35.954767,30.169667,30.223833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.779332,323.680701,-858.982081,0.000417,-0.001250,35.901434,35.954768,30.170500,30.223834
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.676206,323.624619,-858.963081,-0.112163,-1.793750,35.936594,39.439768,30.205660,33.708834
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.773082,323.677159,-858.981081,-0.007083,-0.000833,35.889768,35.948934,30.158834,30.218000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.769749,323.676743,-858.979581,0.000417,0.000000,35.893101,35.948934,30.162167,30.218000
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.812663,323.618954,-858.958915,-0.115257,-0.085833,35.929767,35.965601,30.198833,30.234667
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.856203,323.559868,-858.953248,-0.002917,-0.001250,35.929767,35.968101,30.198833,30.237167
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.917045,323.617373,-858.939248,-0.122003,-0.114991,35.895248,35.942267,30.164314,30.211333
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.976925,323.674657,-858.941081,0.002003,0.000419,35.897621,35.938105,30.166687,30.207171
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.918165,323.721589,-858.952081,-0.094583,-0.117502,35.928101,35.885597,30.197167,30.154663
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.860045,323.769577,-858.954748,-0.000993,0.001259,35.926947,35.888101,30.196013,30.157167
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.814420,323.723535,-858.975748,-0.091250,-0.092083,35.888101,35.948101,30.157167,30.217167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.770462,323.677494,-858.970915,0.003333,0.000000,35.890601,35.948934,30.159667,30.218000
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.766755,323.660827,-858.962850,-0.009795,-0.033333,35.992198,35.953933,30.261264,30.222999
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.761874,323.643952,-858.960502,-0.001045,-0.000416,35.983031,35.951433,30.252097,30.220499
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.805623,323.601425,-858.979439,-0.077801,-0.087500,35.981545,35.967268,30.250611,30.236334
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.851665,323.560008,-858.970646,-0.003545,-0.004583,35.976364,35.966434,30.245430,30.235500
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.891451,323.600587,-858.946897,-0.086383,-0.080996,36.055374,35.942593,30.324440,30.211659
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.936672,323.641131,-858.939149,-0.006551,-0.000904,36.041027,35.940092,30.310093,30.209158
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.897622,323.711166,-858.952418,-0.132711,-0.078750,35.943661,35.887735,30.212727,30.156801
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.858293,323.775079,-858.942186,0.001467,0.000742,35.949045,35.889118,30.218111,30.158184
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.802571,323.726329,-858.966601,-0.117615,-0.097500,36.044045,35.945601,30.313111,30.214667
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.746421,323.677996,-858.972476,0.003545,0.000833,36.043031,35.947267,30.312097,30.216333
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.802067,323.625893,-858.940440,-0.091196,-0.112083,35.947874,35.964768,30.216940,30.233834
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.860896,323.580123,-858.946168,-0.001455,-0.005417,35.953031,35.968102,30.222097,30.237168
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.901811,323.638565,-858.925636,-0.073448,-0.116883,36.000396,35.939768,30.269462,30.208834
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.939557,323.696884,-858.930767,-0.000712,0.001034,35.996861,35.940601,30.265927,30.209667
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.905764,323.723721,-858.958620,-0.062784,-0.068692,35.939338,35.890917,30.208404,30.159983
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.873372,323.756689,-858.962084,-0.003021,0.003750,35.943865,35.887700,30.212931,30.156766
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.819205,323.721480,-858.977251,-0.108333,-0.070417,35.892268,35.946434,30.161334,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.765039,323.685439,-858.978251,0.000000,-0.001667,35.892268,35.947267,30.161334,30.216333
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.783406,323.643772,-858.948033,0.004366,-0.083333,35.867470,35.947268,30.136536,30.216334
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.787101,323.601898,-858.945909,0.001449,-0.000417,35.874970,35.946434,30.144036,30.215500
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.788559,323.591029,-858.970023,0.003442,-0.002917,35.940983,35.969768,30.210049,30.238834
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.790435,323.595011,-858.964215,0.000109,-0.000834,35.938957,35.968934,30.208023,30.238000
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.843013,323.593438,-858.955490,-0.098224,0.005000,36.014593,35.942455,30.283659,30.211521
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.885497,323.588644,-858.927874,-0.000029,0.001807,36.004317,35.940507,30.273383,30.209573
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.834667,323.738090,-858.916446,-0.267877,-0.105834,35.878621,35.885976,30.147687,30.155042
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.780847,323.854818,-858.847611,0.000385,-0.001344,35.884316,35.884956,30.153382,30.154022
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.785618,323.773359,-858.914701,-0.062519,-0.162917,35.975804,35.943101,30.244870,30.212167
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.752464,323.691485,-858.927657,-0.004782,-0.000833,35.971637,35.947267,30.240703,30.216333
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.793176,323.685517,-858.839193,0.075635,-0.079583,35.882470,35.969769,30.151536,30.238835
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.832114,323.720767,-858.825198,-0.002053,0.000791,35.876457,35.972181,30.145523,30.241247
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.868336,323.729977,-858.853359,-0.092609,-0.016580,35.902372,35.938934,30.171438,30.208000
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.909911,323.738080,-858.875924,-0.000387,0.001293,35.901817,35.936520,30.170883,30.205586
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.862928,323.721058,-858.922350,-0.018720,-0.092126,35.932650,35.888359,30.201716,30.157425
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.820040,323.733446,-858.924584,-0.004088,0.000834,35.934137,35.891923,30.203203,30.160989
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.800457,323.701363,-858.973917,-0.039167,-0.064167,35.890601,35.943934,30.159667,30.213000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.780665,323.669071,-858.974917,-0.000417,-0.000417,35.891434,35.943101,30.160500,30.212167
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.780040,323.669905,-858.976751,-0.001667,0.001250,35.893934,35.948101,30.163000,30.217167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.778790,323.668863,-858.972750,-0.000833,-0.003333,35.888934,35.947267,30.158000,30.216333
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.813789,323.613030,-858.957084,-0.111667,-0.070000,35.922267,35.970601,30.191333,30.239667
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.849206,323.555530,-858.957250,-0.003333,-0.000833,35.927267,35.968934,30.196333,30.238000
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.911498,323.613030,-858.942417,-0.124263,-0.115000,35.898101,35.938916,30.167167,30.207982
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.972477,323.669284,-858.940084,0.001667,0.002500,35.896628,35.935592,30.165694,30.204658
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.914150,323.718274,-858.946917,-0.097340,-0.116667,35.928614,35.883952,30.197680,30.153018
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.855830,323.769884,-858.948751,-0.005160,0.000002,35.935281,35.888921,30.204347,30.157987
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.808747,323.723842,-858.972251,-0.094167,-0.092083,35.890601,35.944767,30.159667,30.213833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.762705,323.676968,-858.972417,0.002083,-0.001667,35.889768,35.950601,30.158834,30.219667
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.758996,323.664259,-858.949967,-0.015718,-0.025417,35.970711,35.951434,30.239777,30.220500
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.748838,323.650926,-858.953455,0.000205,-0.001250,35.962198,35.948101,30.231264,30.217167
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.797390,323.597385,-858.971332,-0.098624,-0.097916,35.966522,35.969768,30.235588,30.238834
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.846846,323.548090,-858.960299,-0.003635,-0.000833,35.971544,35.968934,30.240610,30.238000
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.892436,323.594339,-858.938920,-0.093218,-0.092500,36.047378,35.942267,30.316444,30.211333
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.935358,323.639131,-858.931559,0.004788,0.002917,36.046365,35.933101,30.315431,30.202167
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.891629,323.708044,-858.940697,-0.133725,-0.086321,35.945689,35.890276,30.214755,30.159342
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.847437,323.775731,-858.934030,-0.002711,-0.001250,35.947716,35.888468,30.216782,30.157534
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.797993,323.725523,-858.960722,-0.106039,-0.100417,36.032198,35.951434,30.301264,30.220500
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.746474,323.674689,-858.965780,0.002295,-0.001250,36.033865,35.949768,30.302931,30.218834
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.803507,323.620584,-858.937433,-0.096872,-0.114067,35.932198,35.969768,30.201264,30.238834
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.861166,323.573432,-858.944272,0.001878,-0.001250,35.938031,35.968102,30.207097,30.237168
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.901732,323.624962,-858.918678,-0.071951,-0.104167,35.996005,35.936867,30.265071,30.205933
