abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.872191,323.724840,-858.980379,0.032500,-0.026250,35.930601,35.973101,30.199667,30.242167
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.885316,323.740465,-858.983046,-0.001250,0.000000,35.931434,35.973934,30.200500,30.243000
90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.883233,323.766131,-858.996587,0.027083,0.004167,35.911434,35.970601,30.180500,30.239667
90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.882191,323.777631,-859.012004,0.003750,-0.002083,35.914767,35.969768,30.183833,30.238834
-90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.878233,323.671964,-858.974296,0.075417,0.007917,35.909767,35.973101,30.178833,30.242167
-90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.874691,323.667131,-858.937629,-0.002083,-0.000833,35.909767,35.972268,30.178833,30.241334
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.880941,323.711714,-858.975296,0.089167,-0.012500,35.935601,35.972268,30.204667,30.241334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.887608,323.754631,-858.976296,-0.003333,-0.000833,35.933934,35.972268,30.203000,30.241334
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.881992,323.705421,-858.968962,0.097917,-0.011244,35.939127,35.893097,30.208193,30.162163
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.877214,323.655989,-858.970796,0.001587,0.001672,35.938454,35.895597,30.207520,30.164663
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.873498,323.737563,-858.986213,0.030833,-0.003840,35.907267,35.889002,30.176333,30.158068
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.871415,323.740310,-859.002462,0.001667,0.000597,35.908934,35.887741,30.178000,30.156807
-90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.887394,323.601216,-858.964338,0.076250,0.034730,35.913101,35.899114,30.182167,30.168180
-90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.905565,323.610770,-858.924963,0.002500,-0.004854,35.913934,35.903281,30.183000,30.172347
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.893418,323.627961,-858.969274,-0.035337,-0.024174,35.933261,35.893935,30.202327,30.163001
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.881951,323.643089,-858.966941,0.005080,0.001242,35.934414,35.894768,30.203480,30.163834
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.794701,323.664239,-858.923582,-0.035833,0.026667,35.897268,35.947275,30.166334,30.216341
