abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
50.000000,270.000000,2.000000,1.000000,1.000000,357.379842,305.111118,-847.901131
50.000000,270.000000,2.000000,1.000000,2.000000,357.382684,330.320476,-845.651906
50.000000,270.000000,2.000000,1.000000,3.000000,357.382684,307.267209,-873.125721
50.000000,270.000000,2.000000,1.000000,4.000000,339.409733,318.798348,-859.384201
50.000000,270.000000,2.000000,1.000000,5.000000,375.352246,318.798188,-859.384201
-50.000000,0.000000,1.000000,0.000000,1.000000,344.153602,318.796055,-848.285626
-50.000000,0.000000,1.000000,0.000000,2.000000,346.669330,318.796055,-873.081228
-50.000000,0.000000,1.000000,0.000000,3.000000,369.743074,318.796055,-845.583016
-50.000000,0.000000,1.000000,0.000000,4.000000,357.838681,300.108255,-859.770114
-50.000000,0.000000,1.000000,0.000000,5.000000,357.838681,336.020522,-859.770114
-50.000000,0.000000,2.000000,1.000000,1.000000,344.499829,318.064389,-847.830035
-50.000000,0.000000,2.000000,1.000000,2.000000,346.641133,318.064389,-873.071858
-50.000000,0.000000,2.000000,1.000000,3.000000,369.726540,318.064389,-845.559741
-50.000000,0.000000,2.000000,1.000000,4.000000,358.184908,300.100755,-859.314522
-50.000000,0.000000,2.000000,1.000000,5.000000,358.184908,336.031356,-859.314522
-50.000000,90.000000,1.000000,0.000000,1.000000,358.182956,304.840340,-848.216959
-50.000000,90.000000,1.000000,0.000000,2.000000,358.184372,307.464767,-872.882832
-50.000000,90.000000,1.000000,0.000000,3.000000,358.181540,330.514606,-845.413486
-50.000000,90.000000,1.000000,0.000000,4.000000,375.449923,318.526612,-859.700030
-50.000000,90.000000,1.000000,0.000000,5.000000,339.586823,318.525419,-859.701446
-50.000000,90.000000,2.000000,1.000000,1.000000,357.518373,305.287780,-847.649820
-50.000000,90.000000,2.000000,1.000000,2.000000,357.518373,307.440333,-872.878237
-50.000000,90.000000,2.000000,1.000000,3.000000,357.518373,330.503900,-845.392154
-50.000000,90.000000,2.000000,1.000000,4.000000,375.464507,318.974052,-859.132892
-50.000000,90.000000,2.000000,1.000000,5.000000,339.569739,318.972859,-859.134308
-50.000000,180.000000,1.000000,0.000000,1.000000,370.858656,318.975618,-847.939242
-50.000000,180.000000,1.000000,0.000000,2.000000,368.534638,318.979865,-872.962741
-50.000000,180.000000,1.000000,0.000000,3.000000,345.511902,318.979865,-845.525314
-50.000000,180.000000,1.000000,0.000000,4.000000,357.172864,335.940165,-859.422313
-50.000000,180.000000,1.000000,0.000000,5.000000,357.172936,300.003821,-859.423729
-50.000000,180.000000,2.000000,1.000000,1.000000,370.735502,317.976240,-847.739845
-50.000000,180.000000,2.000000,1.000000,2.000000,368.574738,317.980488,-872.957908
-50.000000,180.000000,2.000000,1.000000,3.000000,345.521470,317.980488,-845.484094
-50.000000,180.000000,2.000000,1.000000,4.000000,357.050583,335.942123,-859.224332
-50.000000,180.000000,2.000000,1.000000,5.000000,357.050583,300.002356,-859.224332
-50.000000,270.000000,1.000000,0.000000,1.000000,357.045096,331.201164,-848.127487
-50.000000,270.000000,1.000000,0.000000,2.000000,357.040849,328.808461,-873.069136
-50.000000,270.000000,1.000000,0.000000,3.000000,357.040849,305.722518,-845.556381
-50.000000,270.000000,1.000000,0.000000,4.000000,339.732627,317.514572,-859.610558
-50.000000,270.000000,1.000000,0.000000,5.000000,375.664733,317.516726,-859.611974
-50.000000,270.000000,2.000000,1.000000,1.000000,357.693017,330.968309,-847.816608
-50.000000,270.000000,2.000000,1.000000,2.000000,357.687354,328.831809,-873.063398
-50.000000,270.000000,2.000000,1.000000,3.000000,357.687354,305.735275,-845.538015
-50.000000,270.000000,2.000000,1.000000,4.000000,339.728971,317.284031,-859.301095
-50.000000,270.000000,2.000000,1.000000,5.000000,375.668739,317.282838,-859.299680
0.000000,0.000000,1.000000,0.000000,1.000000,357.693104,317.283488,-841.916080
0.000000,0.000000,1.000000,0.000000,2.000000,339.814471,317.283488,-859.781547
0.000000,0.000000,1.000000,0.000000,3.000000,375.695072,317.283488,-859.781547
0.000000,0.000000,1.000000,0.000000,4.000000,357.693104,300.026521,-859.781547
0.000000,0.000000,1.000000,0.000000,5.000000,357.693104,335.952122,-859.781547
0.000000,0.000000,2.000000,1.000000,1.000000,357.754771,317.989321,-841.898747
0.000000,0.000000,2.000000,1.000000,2.000000,339.801971,317.989321,-859.764214
0.000000,0.000000,2.000000,1.000000,3.000000,375.690905,317.989321,-859.764214
0.000000,0.000000,2.000000,1.000000,4.000000,357.754771,300.013188,-859.764214
0.000000,0.000000,2.000000,1.000000,5.000000,357.754771,335.955455,-859.764214
0.000000,0.000000,1.000000,0.000000,1.000000,357.510716,317.948876,-841.039421
0.000000,0.000000,1.000000,0.000000,2.000000,339.566056,317.948859,-858.904888
0.000000,0.000000,1.000000,0.000000,3.000000,375.457010,317.948872,-858.904888
0.000000,0.000000,1.000000,0.000000,4.000000,357.511356,299.982725,-858.904888
0.000000,0.000000,1.000000,0.000000,5.000000,357.510556,335.900015,-858.904888
0.000000,0.000000,2.000000,1.000000,1.000000,357.511373,317.941374,-841.042088
0.000000,0.000000,2.000000,1.000000,2.000000,339.568412,317.941379,-858.907555
0.000000,0.000000,2.000000,1.000000,3.000000,375.456033,317.941392,-858.907555
0.000000,0.000000,2.000000,1.000000,4.000000,357.511373,299.983574,-858.907555
